date,open,high,low,close,volume
2020-04-25,7514.99,7720.0,7437.94,7547.61,7443.79619621
2020-04-26,7547.61,7715.0,7490.0,7706.4,9292.64077746
2020-04-27,7706.4,7810.99,7635.69,7789.77,15455.7361195
2020-04-28,7789.77,7794.74,7672.0,7755.01,10984.76643504
2020-04-29,7757.18,8988.0,7720.0,8793.75,48689.75030108
2020-04-30,8794.99,9478.66,8407.0,8624.28,44843.9646793
2020-05-01,8624.68,9075.98,8622.72,8829.42,21660.21988892
2020-05-02,8829.42,9025.0,8762.01,8985.58,10539.26528999
2020-05-03,8984.69,9203.52,8731.01,8909.95,17147.65372312
2020-05-04,8907.85,8970.0,8533.98,8883.53,18380.62654424
2020-05-05,8887.81,9126.27,8769.69,9028.79,16392.29936609
2020-05-06,9028.78,9418.0,8922.13,9155.79,27650.87868274
2020-05-07,9155.79,10079.0,9028.89,10004.77,39447.57511824
2020-05-08,10000.37,10049.0,9730.0,9810.0,26363.71688893
2020-05-09,9810.01,9920.73,9521.0,9537.21,17931.1748552
2020-05-10,9537.21,9559.98,8106.7,8729.86,50909.84429757
2020-05-11,8729.86,9182.66,8185.0,8572.4,39999.37731433
2020-05-12,8572.4,8982.9,8534.85,8821.42,20219.23699186
2020-05-13,8821.41,9420.18,8803.97,9321.26,21357.63022841
2020-05-14,9320.85,9943.93,9257.15,9795.34,28752.36041568
2020-05-15,9795.34,9849.0,9120.0,9312.1,25180.97967322
2020-05-16,9312.1,9594.99,9215.01,9383.16,10782.32773503
2020-05-17,9380.01,9896.0,9325.81,9676.63,13540.66294076
2020-05-18,9677.45,9957.25,9436.97,9728.52,17710.29958398
2020-05-19,9728.52,9898.0,9463.22,9783.76,15229.62610784
2020-05-20,9783.57,9836.99,9294.54,9509.41,16895.54925055
2020-05-21,9509.4,9568.0,8800.0,9061.96,28081.22890941
2020-05-22,9059.32,9267.34,8923.5,9168.84,13731.91887098
2020-05-23,9168.84,9313.83,9090.11,9181.76,6878.84791748
2020-05-24,9181.09,9306.23,8680.7,8715.73,13004.34567862
2020-05-25,8715.69,8977.0,8632.93,8899.31,12328.24203695
2020-05-26,8900.0,9016.99,8694.23,8844.42,11507.43097855
2020-05-27,8844.41,9230.0,8811.46,9208.53,10936.67835282
2020-05-28,9208.53,9625.0,9112.0,9580.19,14511.07649252
2020-05-29,9580.01,9609.02,9330.01,9423.84,10415.42644355
2020-05-30,9423.85,9764.0,9326.43,9700.33,10509.69814742
2020-05-31,9700.32,9705.6,9369.58,9446.57,7944.71669301
2020-06-01,9445.83,10428.0,9417.42,10208.96,21676.60828748
2020-06-02,10208.96,10237.6,9270.0,9522.46,33220.58268645
2020-06-03,9521.53,9695.0,9385.22,9668.07,11446.72193696
2020-06-04,9668.06,9888.0,9450.0,9788.03,12441.27298837
2020-06-05,9791.96,9855.0,9585.44,9613.21,12495.89785858
2020-06-06,9613.42,9735.13,9526.03,9671.7,6501.31731671
2020-06-07,9670.28,9822.0,9370.0,9750.12,11628.94527829
2020-06-08,9750.12,9815.0,9632.79,9781.51,8533.83614916
2020-06-09,9781.51,9886.0,9567.33,9779.41,10329.87714811
2020-06-10,9779.7,10018.67,9690.0,9894.04,12965.42597405
2020-06-11,9894.35,9973.25,9050.0,9268.16,26779.8793933
2020-06-12,9268.16,9552.87,9227.0,9464.17,10992.51647836
2020-06-13,9464.71,9494.45,9346.0,9475.0,4581.79206303
2020-06-14,9475.0,9481.0,9240.0,9325.0,4829.79726322
2020-06-15,9328.63,9499.0,8895.01,9432.53,18589.28586581
2020-06-16,9432.57,9592.04,9381.0,9526.25,10345.29526997
2020-06-17,9526.25,9558.48,9227.03,9457.51,8937.92623229
2020-06-18,9457.51,9482.66,9267.18,9376.14,6300.5664912
2020-06-19,9376.14,9430.0,9229.0,9301.91,7871.9637482
2020-06-20,9300.42,9391.71,9161.0,9355.74,6900.60934146
2020-06-21,9355.74,9419.35,9273.0,9286.14,3088.66849893
2020-06-22,9286.14,9792.0,9267.58,9690.74,11775.73858785
2020-06-23,9690.67,9724.53,9572.22,9623.56,7946.97355694
2020-06-24,9623.56,9663.38,9195.0,9285.91,13410.75869027
2020-06-25,9285.94,9335.0,8979.07,9243.51,13529.05626726
2020-06-26,9242.98,9291.73,9027.62,9155.42,10702.37319002
2020-06-27,9155.42,9188.14,8815.01,9002.46,8507.26840968
2020-06-28,9002.38,9189.0,8931.77,9113.24,5537.7575057
2020-06-29,9113.23,9236.75,9014.0,9184.45,8658.42672493
2020-06-30,9188.79,9201.0,9059.6,9136.2,6820.86740899
2020-07-01,9135.91,9297.2,9088.0,9239.97,7550.15999655
2020-07-02,9239.41,9265.0,8938.0,9091.53,10774.18558946
2020-07-03,9091.98,9126.12,9036.74,9063.87,7738.46972112
2020-07-04,9059.73,9195.84,9039.84,9138.51,5300.78823324
2020-07-05,9138.51,9145.0,8905.84,9074.39,4601.32645918
2020-07-06,9074.37,9375.9,9061.59,9343.31,9959.28200198
2020-07-07,9343.31,9379.34,9201.57,9253.94,6326.83865418
2020-07-08,9253.94,9475.0,9232.2,9435.28,10135.31536748
2020-07-09,9435.28,9446.62,9154.79,9236.95,8450.14110132
2020-07-10,9236.95,9322.23,9118.0,9291.05,6892.47061091
2020-07-11,9291.04,9303.04,9182.35,9235.0,3369.21728725
2020-07-12,9235.0,9347.53,9159.33,9303.37,5419.21357745
2020-07-13,9303.38,9339.61,9193.52,9236.92,8698.43618823
2020-07-14,9236.91,9280.0,9100.0,9256.94,7497.56309216
2020-07-15,9256.94,9273.98,9154.01,9190.16,7196.32866271
2020-07-16,9190.8,9216.02,9005.0,9130.11,8765.69858912
2020-07-17,9130.93,9182.99,9054.99,9154.29,6423.74716202
2020-07-18,9154.29,9210.0,9122.65,9175.85,4121.62697417
2020-07-19,9175.83,9245.03,9105.37,9212.87,3520.07247613
2020-07-20,9214.01,9223.51,9131.0,9161.05,5815.33084221
2020-07-21,9161.05,9438.0,9157.04,9394.14,9603.9151125
2020-07-22,9394.14,9567.77,9277.0,9536.18,10362.35264843
2020-07-23,9536.2,9686.0,9450.04,9613.24,12992.9719195
2020-07-24,9613.24,9645.55,9475.7,9551.21,9798.89346586
2020-07-25,9551.21,9747.76,9536.64,9711.33,6973.11089437
2020-07-26,9711.79,10150.0,9661.35,9941.0,11615.0460936
2020-07-27,9941.0,11420.0,9935.0,11048.91,41850.57309953
2020-07-28,11048.05,11259.0,10575.0,10934.23,26011.37513947
2020-07-29,10934.22,11350.0,10843.47,11110.12,18556.27794282
2020-07-30,11108.16,11188.65,10811.0,11115.95,12408.70410754
2020-07-31,11115.99,11460.0,10975.0,11351.62,15747.02174952
2020-08-01,11351.61,11888.0,11237.82,11810.07,18293.12524307
2020-08-02,11810.07,12134.29,10546.15,11068.54,28118.42911355
2020-08-03,11067.46,11486.6,10911.74,11233.13,13783.34037417
2020-08-04,11233.16,11417.11,11006.16,11197.04,12074.47851394
2020-08-05,11197.05,11798.87,11073.7,11756.75,16637.78082145
2020-08-06,11756.75,11916.68,11580.19,11773.89,18053.08146864
2020-08-07,11773.89,11920.0,11350.0,11606.52,23761.51075422
2020-08-08,11606.52,11818.18,11529.45,11774.98,7315.88456116
2020-08-09,11773.24,11810.24,11532.04,11688.48,7595.96106535
2020-08-10,11688.25,12086.22,11470.01,11899.73,22152.58893673
2020-08-11,11899.87,11943.0,11120.0,11388.53,20706.60991744
2020-08-12,11388.88,11625.0,11148.54,11566.45,12809.98917913
2020-08-13,11566.44,11802.09,11274.14,11795.95,15369.40392513
2020-08-14,11795.95,11865.97,11651.24,11779.0,13797.82000137
2020-08-15,11777.5,11989.98,11688.0,11859.24,12567.03859346
2020-08-16,11860.02,11940.0,11686.53,11918.84,8911.25397878
2020-08-17,11918.84,12486.61,11775.0,12304.26,23814.66050181
2020-08-18,12303.98,12400.0,11825.0,11950.0,18628.91287504
2020-08-19,11954.22,12024.83,11569.0,11758.87,16646.31489492
2020-08-20,11758.87,11892.16,11671.48,11864.26,8801.17750309
2020-08-21,11864.26,11884.99,11480.0,11529.22,14865.37875873
2020-08-22,11529.99,11693.16,11370.0,11672.93,7946.02465327
2020-08-23,11672.92,11715.0,11525.62,11650.01,5516.17048181
2020-08-24,11650.01,11823.62,11592.91,11753.85,7253.01922609
2020-08-25,11753.26,11769.76,11102.73,11324.92,14348.63533296
2020-08-26,11324.92,11539.99,11254.89,11463.27,9124.5541845
2020-08-27,11463.27,11597.92,11125.0,11330.06,13517.39421459
2020-08-28,11330.56,11550.51,11282.09,11535.0,10373.89590327
2020-08-29,11535.0,11580.0,11422.21,11474.31,5417.54146196
2020-08-30,11474.3,11720.0,11463.87,11716.01,5594.22582376
2020-08-31,11716.0,11784.66,11576.0,11655.0,9123.59353747
2020-09-01,11655.0,12086.0,11525.09,11924.22,16057.64432384
2020-09-02,11924.22,11950.0,11160.0,11395.48,19721.44316904
2020-09-03,11395.49,11474.99,10005.0,10172.52,30364.24398441
2020-09-04,10172.13,10638.34,9895.22,10500.05,23366.46467779
2020-09-05,10500.05,10564.8,9813.0,10168.36,22450.75807716
2020-09-06,10169.58,10358.88,10000.0,10257.86,9516.19303239
2020-09-07,10258.67,10410.9,9880.0,10375.0,11996.92866276
2020-09-08,10375.0,10440.91,9819.83,10125.69,15768.31017626
2020-09-09,10126.41,10349.99,9983.34,10224.56,9645.50409232
2020-09-10,10224.56,10489.0,10216.41,10343.23,11237.01908035
2020-09-11,10344.24,10411.44,10200.0,10394.41,7200.29156246
2020-09-12,10394.41,10483.23,10276.19,10446.52,6495.30033616
2020-09-13,10446.52,10582.36,10211.0,10336.76,10442.19360563
2020-09-14,10336.76,10760.62,10253.0,10679.95,13532.95018331
2020-09-15,10678.41,10950.0,10613.18,10783.75,12634.3292873
2020-09-16,10783.36,11099.95,10662.02,10959.61,11003.70130082
2020-09-17,10957.06,11044.0,10735.55,10943.61,8885.4490645
2020-09-18,10943.99,11039.88,10813.0,10937.52,8660.059472
2020-09-19,10937.5,11179.9,10891.78,11080.0,5718.02211829
2020-09-20,11081.09,11081.37,10759.37,10920.89,6003.78509052
2020-09-21,10920.94,10994.0,10180.0,10416.82,15004.71121349
2020-09-22,10416.83,10576.82,10355.0,10531.13,7904.25642443
2020-09-23,10531.13,10541.25,10135.22,10235.1,8893.24233647
2020-09-24,10237.41,10795.87,10192.56,10740.01,9678.39349807
2020-09-25,10740.0,10765.07,10551.0,10690.53,9690.62760986
2020-09-26,10690.53,10828.0,10654.58,10730.0,3783.39739972
2020-09-27,10730.0,10806.32,10595.24,10778.2,3880.03686062
2020-09-28,10779.0,10956.11,10621.22,10695.55,8876.06156838
2020-09-29,10694.9,10860.79,10636.13,10840.73,8200.78265336
2020-09-30,10839.98,10847.0,10657.04,10779.63,6318.52943807
2020-10-01,10779.63,10931.98,10427.75,10617.63,12848.73637335
2020-10-02,10616.35,10668.56,10363.76,10573.12,10263.48290265
2020-10-03,10573.12,10606.36,10498.02,10551.65,3211.70459291
2020-10-04,10550.32,10697.0,10521.87,10671.11,3569.25620166
2020-10-05,10670.01,10800.0,10621.12,10795.0,6081.38701926
2020-10-06,10796.97,10800.0,10524.0,10602.66,7596.36372031
2020-10-07,10601.2,10683.75,10546.78,10670.47,6108.04255109
2020-10-08,10670.47,10963.16,10532.11,10933.09,11301.25106194
2020-10-09,10932.44,11111.11,10834.49,11057.07,10098.3991552
2020-10-10,11057.07,11498.98,11055.75,11299.5,9312.75916488
2020-10-11,11299.52,11444.25,11276.28,11374.01,5163.46475688
2020-10-12,11374.01,11736.02,11187.6,11535.46,11056.91558046
2020-10-13,11535.46,11561.45,11312.59,11428.22,8639.21277154
2020-10-14,11428.22,11556.37,11290.83,11427.7,7078.70152873
2020-10-15,11427.7,11641.38,11263.15,11509.34,8538.52039637
2020-10-16,11509.31,11550.01,11201.0,11328.95,9505.26615373
2020-10-17,11328.27,11421.0,11264.75,11367.89,3586.1455215
2020-10-18,11367.9,11523.0,11350.37,11514.2,4352.09499051
2020-10-19,11514.2,11833.0,11416.04,11760.45,10313.23447344
2020-10-20,11760.45,12050.0,11685.0,11923.83,13840.02481291
2020-10-21,11923.07,13250.04,11900.01,12808.0,32404.63293167
2020-10-22,12808.01,13200.0,12698.02,12987.02,20337.78966446
2020-10-23,12988.2,13037.0,12722.72,12937.09,10450.87207186
2020-10-24,12938.0,13175.0,12884.31,13126.24,7915.34663475
2020-10-25,13126.34,13361.0,12890.76,13045.0,9276.17719938
2020-10-26,13045.02,13250.0,12785.0,13068.79,12275.35826032
2020-10-27,13068.79,13793.72,13061.28,13698.18,17267.43967837
2020-10-28,13740.85,13863.87,12891.57,13281.05,21073.3766776
2020-10-29,13281.06,13650.0,12976.29,13460.0,15796.07667651
2020-10-30,13460.0,13687.82,13131.31,13571.51,15664.29047538
2020-10-31,13571.51,14098.92,13424.73,13804.81,12166.30429818
2020-11-01,13803.69,13906.74,13630.05,13771.59,6252.00619492
2020-11-02,13771.7,13840.0,13215.0,13563.22,12191.83070954
2020-11-03,13563.22,14081.45,13290.0,14035.8,13965.78812958
2020-11-04,14034.35,14273.6,13530.01,14161.48,16894.77786852
2020-11-05,14165.86,15775.0,14115.0,15608.21,31865.97472203
2020-11-06,15608.06,15977.67,15190.36,15599.95,25150.39252742
2020-11-07,15599.95,15779.24,14310.0,14834.09,23552.06912628
2020-11-08,14834.09,15666.0,14721.9,15482.9,11856.3281802
2020-11-09,15482.89,15856.9,14817.14,15342.25,21951.27612698
2020-11-10,15342.1,15481.06,15090.08,15315.03,13489.67510052
2020-11-11,15315.46,16000.0,15293.04,15705.79,15257.35722584
2020-11-12,15705.79,16370.89,15446.82,16310.81,22153.73849401
2020-11-13,16310.81,16491.92,15975.0,16339.56,14593.51518544
2020-11-14,16339.56,16339.6,15708.24,16082.01,9205.916488
2020-11-15,16082.01,16175.6,15796.09,15966.89,6250.07966791
2020-11-16,15970.0,16892.0,15879.0,16726.64,13948.30524238
2020-11-17,16726.49,17880.0,16575.42,17679.36,25230.22403641
2020-11-18,17679.86,18488.0,17205.02,17782.91,32425.98660226
2020-11-19,17790.18,18193.29,17356.0,17821.58,17141.49267548
2020-11-20,17821.92,18830.3,17764.76,18675.25,17901.931678
2020-11-21,18677.84,18980.0,18350.0,18721.21,13604.27139959
2020-11-22,18721.21,18773.56,17610.77,18437.66,15423.83816127
2020-11-23,18437.18,18777.77,18001.0,18384.82,17655.66362172
2020-11-24,18384.82,19469.0,18052.02,19172.84,26623.09452709
2020-11-25,19172.9,19500.0,18502.0,18721.93,20485.39373121
2020-11-26,18717.24,18915.48,16200.0,17170.0,48644.17078197
2020-11-27,17169.99,17475.0,16400.0,17153.95,23333.98429789
2020-11-28,17155.43,17933.25,16880.0,17739.85,13157.9519653
2020-11-29,17736.1,18359.0,17535.26,18202.04,8932.25029132
2020-11-30,18202.02,19873.23,18201.47,19713.94,27293.4791942
2020-12-01,19713.94,19915.14,18109.0,18782.97,30442.86543674
2020-12-02,18778.18,19340.0,18335.0,19225.63,16227.13637423
2020-12-03,19222.45,19625.64,18885.0,19448.64,14648.29683367
2020-12-04,19446.43,19546.46,18576.05,18658.1,16382.87739223
2020-12-05,18658.09,19189.98,18501.0,19158.96,7082.22230272
2020-12-06,19158.96,19430.25,18878.0,19375.6,6665.28189472
2020-12-07,19375.6,19432.57,18901.0,19177.71,8977.45166263
2020-12-08,19177.08,19299.51,18200.0,18316.22,15161.86263318
2020-12-09,18316.22,18647.33,17639.0,18546.55,20667.36635634
2020-12-10,18546.55,18556.42,17905.0,18253.44,14899.20296937
2020-12-11,18257.18,18293.08,17580.0,18042.15,16953.63356031
2020-12-12,18044.19,18955.34,18023.57,18821.28,8616.1725039
2020-12-13,18821.28,19421.03,18730.0,19166.65,10624.20069187
2020-12-14,19166.65,19349.98,18967.68,19272.37,9102.36972564
2020-12-15,19272.37,19565.0,19051.27,19444.6,15345.21212651
2020-12-16,19443.19,21569.94,19300.0,21359.65,33350.23500216
2020-12-17,21360.5,23776.94,21252.01,22826.48,53602.34952384
2020-12-18,22826.37,23280.0,22329.0,23137.76,24829.23581848
2020-12-19,23138.89,24200.0,22770.0,23849.99,20577.66441198
2020-12-20,23850.0,24300.0,23100.0,23476.51,14963.41787144
2020-12-21,23476.51,24118.75,21913.84,22729.4,25728.63855953
2020-12-22,22729.4,23839.78,22380.05,23823.27,18597.6512303
2020-12-23,23824.13,24090.0,22600.0,23228.35,23412.12172023
2020-12-24,23226.18,23785.0,22712.89,23717.96,16440.75295146
2020-12-25,23718.61,24770.95,23416.0,24704.71,15792.47583445
2020-12-26,24704.71,26822.0,24490.01,26475.35,24782.44015598
2020-12-27,26482.64,28387.0,25772.55,26258.65,33627.00745897
2020-12-28,26255.16,27477.0,26086.19,27040.36,21265.70934972
2020-12-29,27039.39,27396.77,25833.73,27366.35,20668.10433798
2020-12-30,27366.35,29018.26,27311.73,28897.42,28181.49681491
2020-12-31,28897.42,29321.9,28000.0,28990.08,28813.88691084
2021-01-01,28990.08,29688.88,28700.0,29412.84,22211.25251806
2021-01-02,29413.29,33300.0,29039.0,32225.91,46675.24652146
2021-01-03,32222.88,34810.0,32008.62,33080.66,36951.71650628
2021-01-04,33082.84,33666.99,27678.0,32019.99,46045.38968508
2021-01-05,32020.22,34499.67,29891.13,34030.64,42282.56920027
2021-01-06,34043.91,37000.0,33352.54,36859.26,45744.10320015
2021-01-07,36859.26,40425.0,36200.0,39505.56,50346.30569052
2021-01-08,39510.55,41986.37,36565.08,40665.15,48522.48490272
2021-01-09,40642.15,41406.94,38800.0,40257.43,27152.97102881
2021-01-10,40257.43,41452.12,34444.0,38171.57,43736.57031589
2021-01-11,38168.89,38273.88,30100.0,35452.59,102503.15672849
2021-01-12,35456.89,36604.51,32500.0,34038.98,48227.62752035
2021-01-13,34035.53,37888.0,32309.04,37393.66,39608.73718747
2021-01-14,37393.67,40127.66,36751.11,39125.14,31868.76049365
2021-01-15,39123.05,39697.0,34298.93,36754.67,36421.05918785
2021-01-16,36754.6,37948.0,35372.59,36006.94,20861.42545209
2021-01-17,36004.8,36860.0,33850.03,35820.0,19182.04934663
2021-01-18,35820.01,37402.0,34736.46,36624.23,16609.64108414
2021-01-19,36624.23,37857.0,35895.11,35917.28,18904.77910604
2021-01-20,35921.91,36415.34,33387.01,35503.09,25445.70800774
2021-01-21,35498.85,35628.24,30011.0,30855.95,50473.11375071
2021-01-22,30855.9,33867.0,28732.0,32984.93,48155.72161708
2021-01-23,32982.66,33488.79,31432.19,32112.01,16139.81478284
2021-01-24,32110.0,33086.53,30931.21,32288.56,13618.80097809
2021-01-25,32293.18,34888.0,31920.8,32261.87,23045.66293389
2021-01-26,32260.52,32960.37,30830.0,32510.82,23535.83891688
2021-01-27,32510.82,32584.62,29156.0,30407.13,46207.08537355
2021-01-28,30414.11,34000.0,29902.14,33488.99,36007.06269488
2021-01-29,33487.92,38570.13,31990.0,34262.11,72641.07974951
2021-01-30,34262.11,34900.0,32852.86,34315.63,21362.15173754
2021-01-31,34315.63,34387.75,32200.0,33137.74,16436.39757593
2021-02-01,33137.75,34728.57,32333.0,33533.19,21975.41378272
2021-02-02,33534.39,36000.0,33450.0,35512.67,19995.83908338
2021-02-03,35513.0,37723.72,35393.8,37678.37,23781.96945181
2021-02-04,37688.42,38769.0,36156.45,36975.0,31699.36292316
2021-02-05,36976.59,38349.0,36605.87,38311.49,17842.70173175
2021-02-06,38327.09,41000.0,38250.0,39265.43,27102.80602941
2021-02-07,39266.1,39737.83,37371.35,38871.42,20297.87256102
2021-02-08,38871.43,46750.0,38057.01,46448.1,47934.0103883
2021-02-09,46453.66,48200.0,45020.0,46514.73,36418.79365116
2021-02-10,46514.73,47349.99,43706.86,44850.0,25818.01157857
2021-02-11,44850.0,48690.0,44011.0,47997.91,26222.60477552
2021-02-12,47993.6,48912.0,46300.0,47408.34,23503.15583529
2021-02-13,47408.34,48199.0,46300.0,47232.45,12020.8773325
2021-02-14,47240.75,49700.0,47100.13,48680.69,15146.55244091
2021-02-15,48667.23,49093.44,45768.46,47936.37,19432.15278111
2021-02-16,47935.66,50645.0,47051.22,49158.71,23053.20561135
2021-02-17,49141.43,52640.35,48942.87,52170.01,25675.171441
2021-02-18,52170.01,52549.99,50875.0,51601.73,15689.40275173
2021-02-19,51596.0,56370.05,50725.0,55983.56,27961.48197104
2021-02-20,55983.57,57563.57,54000.1,55923.52,22137.82194494
2021-02-21,55921.44,58367.0,55531.23,57489.16,13530.43444443
2021-02-22,57489.16,57577.69,46616.0,54142.13,49449.16575779
2021-02-23,54125.67,54206.22,44888.08,48899.99,72300.585728
2021-02-24,48899.99,51415.41,47002.0,49737.82,30732.14949499
2021-02-25,49737.81,52107.83,46700.0,47058.48,28011.20414657
2021-02-26,47063.9,48464.64,44150.0,46326.2,36048.6181927
2021-02-27,46319.79,48356.86,45055.0,46180.75,16290.28071728
2021-02-28,46169.92,46656.0,43016.0,45231.75,22745.60600179
2021-03-01,45231.74,49829.0,45042.13,49639.4,25068.25043716
2021-03-02,49635.3,50250.0,47075.11,48511.6,17063.56302004
2021-03-03,48502.18,52666.0,48161.75,50360.0,21301.47723933
2021-03-04,50370.33,51798.33,47502.0,48368.52,23386.97957577
2021-03-05,48370.97,49473.99,46219.32,48769.47,25468.18029576
2021-03-06,48766.01,49210.0,47077.0,48909.84,11877.83755909
2021-03-07,48909.84,51459.0,48909.83,50978.61,13965.15473114
2021-03-08,50976.22,52425.0,49328.62,52415.23,18856.28684439
2021-03-09,52413.17,54936.0,51845.01,54916.38,21177.14953983
2021-03-10,54921.61,57402.14,53025.0,55890.69,28326.07770941
2021-03-11,55888.7,58113.0,54283.0,57815.47,24369.21216789
2021-03-12,57820.15,58065.92,55050.0,57225.91,21760.53824103
2021-03-13,57220.84,61788.45,56083.74,61178.5,22301.28588901
2021-03-14,61181.38,61680.0,58950.0,58972.7,13581.96759058
2021-03-15,58972.71,60601.07,54568.0,55636.15,31651.39184131
2021-03-16,55629.08,56970.0,53221.0,56927.11,24432.37878722
2021-03-17,56924.26,58996.38,54138.01,58925.54,22687.57433043
2021-03-18,58925.54,60100.0,56996.15,57644.95,21459.4962399
2021-03-19,57644.95,59461.99,56260.0,58039.66,16429.629743
2021-03-20,58026.91,59928.0,57827.97,58116.7,9725.28123717
2021-03-21,58126.34,58651.22,55543.89,57363.32,11841.63877891
2021-03-22,57377.29,58421.68,53739.5,54110.07,19512.15647151
2021-03-23,54111.49,55858.0,53000.0,54345.54,19221.75674
2021-03-24,54333.27,57209.97,51673.82,52276.16,23775.21362623
2021-03-25,52259.69,53238.0,50305.0,51325.01,29642.04415588
2021-03-26,51320.76,55125.13,51250.0,55072.44,17843.00738205
2021-03-27,55080.9,56640.0,53966.0,55856.53,11333.33349523
2021-03-28,55856.54,56587.08,54701.0,55778.82,9235.80302347
2021-03-29,55781.22,58400.0,54900.0,57613.48,17552.36885101
2021-03-30,57613.76,59397.48,57000.0,58786.46,15105.07669026
2021-03-31,58786.46,59800.0,56873.8,58800.0,17376.62672814
2021-04-01,58800.01,59474.94,57930.0,58726.48,11096.33004907
2021-04-02,58726.47,60055.02,58441.88,58981.04,10966.93017846
2021-04-03,58981.04,59752.0,56943.0,57094.34,8405.26400491
2021-04-04,57094.34,58500.0,56478.53,58215.94,6301.43187883
2021-04-05,58216.73,59251.76,56817.64,59123.02,9204.86323941
2021-04-06,59134.07,59475.0,57333.33,58019.98,10354.33014603
2021-04-07,58021.67,58630.0,55400.0,55955.75,17787.29445084
2021-04-08,55962.67,58152.0,55700.0,58083.1,8073.59731731
2021-04-09,58083.1,58869.69,57670.51,58092.68,8094.74629652
2021-04-10,58092.68,61218.97,57875.41,59778.6,12817.81106734
2021-04-11,59778.59,60658.89,59177.06,59985.26,7278.96516665
2021-04-12,59983.66,61199.0,59369.0,59839.82,11467.72752999
2021-04-13,59836.88,63774.39,59799.01,63588.22,17897.76603088
2021-04-14,63588.22,64899.0,61277.91,62971.8,22570.84113444
2021-04-15,62971.8,63831.82,62036.73,63229.04,11209.4505281
2021-04-16,63229.04,63604.34,60048.43,61427.27,19867.41322269
2021-04-17,61427.27,62572.48,59700.0,60058.86,10847.76785762
2021-04-18,60067.2,60437.97,51300.0,56274.41,36891.70959047
2021-04-19,56273.65,57600.0,54187.85,55696.83,16838.39171629
2021-04-20,55696.83,57111.0,53430.01,56499.29,18608.27983583
2021-04-21,56477.67,56810.56,53620.91,53800.86,15584.08398293
2021-04-22,53795.62,55469.98,50400.0,51701.59,30427.89153907
2021-04-23,51695.98,52130.58,47464.65,51187.27,38794.85818376
2021-04-24,51187.75,51260.61,48726.87,50089.15,11839.14355893
2021-04-25,50101.42,50591.38,47044.01,49121.0,14633.51206544
2021-04-26,49121.0,54400.0,48817.62,54053.6,18005.22399425
2021-04-27,54047.8,55509.39,53321.0,55069.62,13957.08649512
2021-04-28,55069.61,56476.17,53887.0,54894.03,16484.33677655
2021-04-29,54889.81,55226.86,52369.61,53580.0,14592.31688772
2021-04-30,53580.0,58075.01,53068.43,57798.77,16536.33288912
2021-05-01,57798.77,58550.0,57050.94,57859.28,10787.04933216
2021-05-02,57859.28,57972.26,56072.0,56625.2,7647.62578087
2021-05-03,56625.21,58986.0,56500.0,57212.73,15165.00648795
2021-05-04,57212.73,57247.24,53057.7,53241.92,23492.0586849
2021-05-05,53241.91,57980.86,52913.02,57515.69,22918.90458572
2021-05-06,57515.69,58400.0,55288.0,56440.66,18244.13605211
2021-05-07,56444.82,58735.95,55300.0,57380.39,18323.8958022
2021-05-08,57380.39,59559.84,56980.01,58958.05,15374.94442964
2021-05-09,58958.06,59300.52,56265.3,58312.57,17169.72318523
2021-05-10,58313.84,59592.2,53600.0,55866.41,24647.23540718
2021-05-11,55866.38,56962.07,54511.48,56753.19,15446.63591676
2021-05-12,56753.19,58041.0,48500.0,49498.77,29660.84273553
2021-05-13,49498.76,52500.0,46000.0,49690.11,42250.08740789
2021-05-14,49682.28,51569.56,48895.0,49893.48,21987.79362448
2021-05-15,49893.48,50730.58,46573.0,46775.51,21936.11454712
2021-05-16,46771.01,49808.28,43825.0,46450.79,30655.33064729
2021-05-17,46450.78,46646.15,42101.0,43580.5,43660.22208427
2021-05-18,43571.89,45851.0,42300.0,42857.15,28210.30024018
2021-05-19,42865.05,43591.7,30000.0,36731.75,109537.24233282
2021-05-20,36735.44,42605.0,35000.0,40623.33,51445.79735691
2021-05-21,40623.24,42275.99,33501.54,37340.77,55961.90006046
2021-05-22,37333.09,38889.76,35257.52,37476.83,29239.02738254
2021-05-23,37476.84,38319.36,31111.0,34758.67,53433.30296532
2021-05-24,34758.88,39966.87,34407.17,38878.56,44419.45827713
2021-05-25,38874.53,39878.51,36481.26,38361.81,26107.55687287
2021-05-26,38361.81,40900.0,37837.36,39293.23,25107.68631485
2021-05-27,39293.23,40440.95,37191.99,38556.88,19390.89447264
2021-05-28,38556.88,38900.0,34688.0,35680.47,36231.72333985
2021-05-29,35680.48,37325.0,33650.86,34627.82,27999.15073256
2021-05-30,34627.81,36500.0,33333.0,35669.44,16038.94658082
2021-05-31,35669.44,37534.09,34183.0,37279.31,19527.11600162
2021-06-01,37276.23,37918.97,35669.14,36685.0,15713.10281689
2021-06-02,36684.99,38237.37,35920.0,37577.91,13952.35891376
2021-06-03,37581.83,39489.82,37184.88,39248.55,14325.7560692
2021-06-04,39248.54,39291.24,35593.22,36856.52,17917.63251152
2021-06-05,36856.53,37921.35,34832.17,35539.49,13654.69033381
2021-06-06,35539.97,36477.86,35258.0,35800.48,8184.50324318
2021-06-07,35800.48,36812.39,33333.0,33575.91,18997.71626987
2021-06-08,33567.26,34069.0,31004.95,33402.13,34937.55754915
2021-06-09,33402.13,37573.99,32408.53,37403.86,26040.89793254
